,Title,Year,Duration,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,stars,genres,wins,nominations,oscars,genres_count
387,Stevie Nicks 24 Karat Gold the Concert,2020,135.0,8.1,119.0,"Recorded over two nights during her sold-out 24 Karat Gold Tour, follows a set-list of fan favorites and rare gems from Stevie's multi-platinum selling catalog.",30000000.0,613612.0,410265.0,243509.0,Stevie Nicks,Music & Dance,0,0,0,49
388,Stevie Nicks 24 Karat Gold the Concert,2020,135.0,8.1,119.0,"Recorded over two nights during her sold-out 24 Karat Gold Tour, follows a set-list of fan favorites and rare gems from Stevie's multi-platinum selling catalog.",30000000.0,613612.0,410265.0,243509.0,Sharon Celani,Music & Dance,0,0,0,49
389,Stevie Nicks 24 Karat Gold the Concert,2020,135.0,8.1,119.0,"Recorded over two nights during her sold-out 24 Karat Gold Tour, follows a set-list of fan favorites and rare gems from Stevie's multi-platinum selling catalog.",30000000.0,613612.0,410265.0,243509.0,Drew Hester,Music & Dance,0,0,0,49
390,The Avengers,2012,143.0,8.0,1500000.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,220000000.0,1520538536.0,623357910.0,207438708.0,Robert Downey Jr.,Action,39,81,1,4080
391,The Avengers,2012,143.0,8.0,1500000.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,220000000.0,1520538536.0,623357910.0,207438708.0,Chris Evans,Action,39,81,1,4080
392,The Avengers,2012,143.0,8.0,1500000.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,220000000.0,1520538536.0,623357910.0,207438708.0,Scarlett Johansson,Action,39,81,1,4080
393,Zootopia,2016,108.0,8.0,572000.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",150000000.0,1025521689.0,341268248.0,75063401.0,Ginnifer Goodwin,Action,49,75,1,4080
394,Zootopia,2016,108.0,8.0,572000.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",150000000.0,1025521689.0,341268248.0,75063401.0,Jason Bateman,Action,49,75,1,4080
395,Zootopia,2016,108.0,8.0,572000.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",150000000.0,1025521689.0,341268248.0,75063401.0,Idris Elba,Action,49,75,1,4080
396,Deadpool,2016,108.0,8.0,1200000.0,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",58000000.0,782837347.0,363070709.0,132434639.0,Ryan Reynolds,Action,29,78,0,4080
397,Deadpool,2016,108.0,8.0,1200000.0,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",58000000.0,782837347.0,363070709.0,132434639.0,Morena Baccarin,Action,29,78,0,4080
398,Deadpool,2016,108.0,8.0,1200000.0,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",58000000.0,782837347.0,363070709.0,132434639.0,T.J. Miller,Action,29,78,0,4080
399,Guardians of the Galaxy,2014,121.0,8.0,1300000.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,170000000.0,773350376.0,333718600.0,94320883.0,Chris Pratt,Action,52,103,2,4080
400,Guardians of the Galaxy,2014,121.0,8.0,1300000.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,170000000.0,773350376.0,333718600.0,94320883.0,Vin Diesel,Action,52,103,2,4080
401,Guardians of the Galaxy,2014,121.0,8.0,1300000.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,170000000.0,773350376.0,333718600.0,94320883.0,Bradley Cooper,Action,52,103,2,4080
402,The Incredibles,2004,115.0,8.0,844000.0,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",92000000.0,631688498.0,261441092.0,70467623.0,Craig T. Nelson,Action,69,56,2,4080
403,The Incredibles,2004,115.0,8.0,844000.0,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",92000000.0,631688498.0,261441092.0,70467623.0,Samuel L. Jackson,Action,69,56,2,4080
404,The Incredibles,2004,115.0,8.0,844000.0,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",92000000.0,631688498.0,261441092.0,70467623.0,Holly Hunter,Action,69,56,2,4080
405,The Martian,2015,144.0,8.0,958000.0,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",108000000.0,630621406.0,228433663.0,54308575.0,Matt Damon,Adventure,40,199,7,1755
406,The Martian,2015,144.0,8.0,958000.0,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",108000000.0,630621406.0,228433663.0,54308575.0,Jessica Chastain,Adventure,40,199,7,1755
407,The Martian,2015,144.0,8.0,958000.0,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",108000000.0,630621406.0,228433663.0,54308575.0,Kristen Wiig,Adventure,40,199,7,1755
408,Casino Royale,2006,144.0,8.0,712000.0,"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro.",150000000.0,616577552.0,167445960.0,40833156.0,Daniel Craig,Action,28,44,0,4080
409,Casino Royale,2006,144.0,8.0,712000.0,"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro.",150000000.0,616577552.0,167445960.0,40833156.0,Eva Green,Action,28,44,0,4080
410,Casino Royale,2006,144.0,8.0,712000.0,"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro.",150000000.0,616577552.0,167445960.0,40833156.0,Judi Dench,Action,28,44,0,4080
411,The Revenant,2015,156.0,8.0,903000.0,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,135000000.0,532950503.0,183637894.0,474560.0,Leonardo DiCaprio,Action,92,193,3,4080
412,The Revenant,2015,156.0,8.0,903000.0,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,135000000.0,532950503.0,183637894.0,474560.0,Tom Hardy,Action,92,193,3,4080
413,The Revenant,2015,156.0,8.0,903000.0,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,135000000.0,532950503.0,183637894.0,474560.0,Will Poulter,Action,92,193,3,4080
414,La La Land,2016,128.0,8.0,709000.0,"When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.",30000000.0,509183536.0,151101803.0,881104.0,Ryan Gosling,Comedy,242,307,6,2745
415,La La Land,2016,128.0,8.0,709000.0,"When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.",30000000.0,509183536.0,151101803.0,881104.0,Emma Stone,Comedy,242,307,6,2745
416,La La Land,2016,128.0,8.0,709000.0,"When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.",30000000.0,509183536.0,151101803.0,881104.0,Rosemarie DeWitt,Comedy,242,307,6,2745
417,Aladdin,1992,90.0,8.0,483000.0,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,28000000.0,504050219.0,217350219.0,196664.0,Scott Weinger,Adventure,35,22,2,1755
418,Aladdin,1992,90.0,8.0,483000.0,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,28000000.0,504050219.0,217350219.0,196664.0,Robin Williams,Adventure,35,22,2,1755
419,Aladdin,1992,90.0,8.0,483000.0,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,28000000.0,504050219.0,217350219.0,196664.0,Linda Larkin,Adventure,35,22,2,1755
420,The King's Speech,2010,118.0,8.0,718000.0,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",15000000.0,472088310.0,138797449.0,355450.0,Colin Firth,Drama,109,206,4,1470
421,The King's Speech,2010,118.0,8.0,718000.0,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",15000000.0,472088310.0,138797449.0,355450.0,Geoffrey Rush,Drama,109,206,4,1470
422,The King's Speech,2010,118.0,8.0,718000.0,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",15000000.0,472088310.0,138797449.0,355450.0,Helena Bonham Carter,Drama,109,206,4,1470
423,Beauty and the Beast,1991,84.0,8.0,490000.0,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,25000000.0,451291298.0,218967620.0,162146.0,Paige O'Hara,Fantasy,33,32,2,435
424,Beauty and the Beast,1991,84.0,8.0,490000.0,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,25000000.0,451291298.0,218967620.0,162146.0,Robby Benson,Fantasy,33,32,2,435
425,Beauty and the Beast,1991,84.0,8.0,490000.0,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,25000000.0,451291298.0,218967620.0,162146.0,Jesse Corti,Fantasy,33,32,2,435
426,The Bourne Ultimatum,2007,115.0,8.0,668000.0,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,110000000.0,442824138.0,227471070.0,69283690.0,Matt Damon,Action,29,42,3,4080
427,The Bourne Ultimatum,2007,115.0,8.0,668000.0,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,110000000.0,442824138.0,227471070.0,69283690.0,Edgar Ramírez,Action,29,42,3,4080
428,The Bourne Ultimatum,2007,115.0,8.0,668000.0,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,110000000.0,442824138.0,227471070.0,69283690.0,Joan Allen,Action,29,42,3,4080
429,Dances with Wolves,1990,181.0,8.0,299000.0,A lieutenant assigned to a remote Civil War outpost starts questioning his purpose after making contact with a neighboring Sioux settlement.,22000000.0,424208848.0,184208848.0,598257.0,Kevin Costner,Adventure,55,40,7,1755
430,Dances with Wolves,1990,181.0,8.0,299000.0,A lieutenant assigned to a remote Civil War outpost starts questioning his purpose after making contact with a neighboring Sioux settlement.,22000000.0,424208848.0,184208848.0,598257.0,Mary McDonnell,Adventure,55,40,7,1755
